sector,property_type,society,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,servant room,study room,others,pooja room,store room,furnishing_type,luxury_score
sector 69,flat,tulip violet,1.7,8458.0,4,4,2,1.0,Relatively new property,1819.0,0,0,0,0,0,1,126
sector 79,flat,mapsko mount ville,1.3,8025.0,3,3,2,6.0,Relatively new property,1215.0,0,1,0,1,0,1,151
sector 56,flat,kendriya vihar,0.58,9587.0,1,1,1,1.0,Old Property,672.0,0,0,0,0,0,1,77
sector 102,flat,conscient heritage max,2.15,9307.0,3,4,3,13.0,Relatively new property,1945.0,1,1,0,0,0,1,101
sector 70a,flat,capital residences 360,1.1,7586.0,2,2,2,10.0,Relatively new property,1312.0,0,1,0,0,0,1,42
sector 85,flat,ss the leaf,1.77,7350.0,3,4,3,6.0,Moderately New Property,1450.0,1,0,0,0,0,0,135
sector 70,flat,tulip ivory,2.0,8333.0,4,5,3+,6.0,Moderately New Property,2114.0,1,0,0,0,0,0,95
sector 106,flat,paras dews,0.88,6354.0,2,2,3+,3.0,Relatively new property,1120.0,0,0,0,0,0,1,49
sector 99,flat,vatika sovereign park,2.45,8813.0,3,4,3,1.0,New Property,2516.0,1,0,0,0,0,0,165
sector 50,flat,unitech harmony,2.6,9591.0,3,4,2,15.0,Relatively new property,2700.0,1,0,1,0,0,0,174
sector 41,flat,unitech the palms,2.75,16768.0,3,3,2,14.0,Old Property,1640.0,0,0,0,0,0,2,79
sector 26,house,independent,18.25,18250.0,7,9,3+,4.0,Relatively new property,11111.0,1,1,0,1,1,0,77
sector 108,flat,raheja vedaanta,1.25,5682.0,3,2,0,0.0,Relatively new property,1991.0,0,0,0,0,0,0,65
sector 67a,flat,pyramid urban,0.53,8968.0,2,2,1,6.0,Relatively new property,657.0,0,0,1,0,0,0,49
sector 102,flat,shapoorji pallonji joyville gurugram,1.05,11475.0,2,2,2,0.0,Under Construction,1017.0,0,0,0,0,0,1,49
sector 102,flat,conscient heritage max,1.82,9010.0,3,4,3+,12.0,Relatively new property,1757.0,1,0,0,0,0,1,101
sector 36a,flat,krisumi waterfall residences,2.2,14875.0,2,2,2,23.0,New Property,1338.0,0,0,0,0,0,1,15
sector 90,flat,dlf new town heights,1.75,5721.0,4,4,3+,17.0,Relatively new property,2468.0,1,0,0,1,0,1,88
sector 11,house,shivaji nagar residential,3.08,11407.0,6,4,2,1.0,Moderately New Property,2700.0,0,0,0,0,0,1,0
sector 84,flat,antriksh heights,0.9,4444.0,3,3,3,18.0,Relatively new property,1833.0,1,0,0,1,0,1,59
sohna road,flat,silverglades the melia,1.01,6999.0,2,2,3,12.0,Under Construction,1184.0,0,1,0,0,0,1,80
sector 91,flat,tarc maceo,1.8,7759.0,4,3,3+,0.0,Relatively new property,2578.0,0,1,0,1,0,2,45
sector 102,flat,conscient heritage max,1.9,9784.0,3,4,3+,20.0,Relatively new property,1757.0,1,0,0,0,0,1,165
sector 85,flat,ss the leaf,1.99,8660.0,3,4,3+,17.0,Relatively new property,2398.0,1,0,0,0,0,0,174
sector 33,flat,godrej nature plus,1.67,10503.0,3,2,2,18.0,Under Construction,1857.0,0,0,0,0,0,1,67
sector 92,flat,sare crescent parc,0.5,5000.0,2,2,2,2.0,Relatively new property,905.0,0,0,1,0,0,1,72
sector 50,flat,unitech fresco,1.14,8533.0,2,2,2,19.0,Moderately New Property,1330.0,0,0,1,0,0,0,174
sohna road,flat,breez global hill view,0.42,7179.0,2,2,1,18.0,Relatively new property,650.0,0,0,0,0,0,1,44
sector 57,flat,ansal sushant residency,1.5,6775.0,3,2,3+,1.0,Moderately New Property,273.0,0,0,0,0,0,1,87
sector 90,flat,mrg world ultimus,0.5,6983.0,2,2,2,1.0,Under Construction,796.0,0,0,0,0,0,1,21
sector 99a,flat,raheja vanya,0.59,3976.0,2,2,3,1.0,Under Construction,1133.0,0,0,1,0,0,1,96
sector 3,flat,shyam apartment,0.26,3714.0,2,1,2,2.0,Relatively new property,611.0,0,0,0,0,0,1,0
sector 83,flat,emaar palm gardens,1.3,11872.0,3,3,3,16.0,Relatively new property,1387.0,1,0,0,0,0,0,174
sector 90,flat,dlf regal gardens,1.76,7946.0,4,4,3+,8.0,Relatively new property,2020.0,0,0,0,0,0,0,135
sector 99a,flat,pareena coban residences,1.38,7150.0,4,5,3+,1.0,Relatively new property,2150.0,1,0,1,0,0,1,49
sector 72,flat,tata primanti,5.25,15648.0,4,4,3+,30.0,New Property,3000.0,1,0,0,0,0,0,174
sector 26,house,dlf city plots,17.0,37627.0,5,6,3,2.0,Old Property,4518.0,1,0,0,1,1,0,87
sector 85,flat,ss the leaf,1.14,6433.0,2,2,3,16.0,Relatively new property,1604.0,0,0,0,0,0,1,44
sector 15,house,independent,1.07,11888.0,2,2,1,1.0,Old Property,900.0,1,0,0,0,0,1,7
sector 7,house,independent,0.66,12000.0,3,1,1,3.0,Relatively new property,550.0,0,0,1,0,0,1,22
sector 14,flat,essel towers,2.75,12500.0,4,5,3+,8.0,Old Property,2200.0,1,1,0,0,0,2,128
sector 66,flat,ireo uptown,4.85,12999.0,4,4,3+,15.0,Relatively new property,3500.0,1,1,0,1,1,0,156
sector 26,house,dlf city plots,13.5,29880.0,5,5,2,2.0,Moderately New Property,4518.0,1,1,1,0,0,0,104
sector 83,flat,emaar palm gardens,3.15,8400.0,5,7,3+,15.0,Relatively new property,3200.0,1,0,0,0,0,0,165
sector 92,flat,sare petioles,1.22,5250.0,4,3,3,9.0,Under Construction,2093.0,1,0,0,0,0,1,99
sector 4,house,grover homes sec 4,4.75,9374.0,5,5,1,1.0,Old Property,5067.0,1,1,0,1,0,0,35
sector 92,flat,ansal heights,0.6,4545.0,2,2,3,11.0,Under Construction,1195.0,0,0,1,0,0,1,23
sector 46,house,independent,5.65,23870.0,8,6,3+,3.0,Moderately New Property,2367.0,1,0,0,0,0,0,67
sector 70,flat,shree vardhman victoria,1.63,8359.0,3,3,3,5.0,New Property,1527.0,1,0,1,0,0,1,49
sector 104,flat,godrej summit,0.82,9856.0,2,2,3,12.0,Relatively new property,86.0,0,1,0,0,0,1,120
sector 90,flat,dlf new town heights,1.25,6477.0,3,3,3+,6.0,Relatively new property,1929.0,1,0,0,1,0,1,136
sector 83,flat,emaar palm gardens,1.72,9053.0,3,3,3,4.0,Relatively new property,1600.0,1,0,0,0,0,0,165
sector 2,flat,bestech park view residency,1.18,7540.0,2,2,3,5.0,Old Property,1416.0,0,1,0,0,0,1,76
sector 89,flat,smart world gems,0.86,7797.0,2,3,3,4.0,Under Construction,998.0,0,0,0,0,0,1,45
sector 79,flat,m3m antalya hills,1.15,7497.0,3,3,3+,1.0,Under Construction,1200.0,0,1,0,0,0,1,51
sector 23,house,independent,2.4,12000.0,3,3,2,2.0,Moderately New Property,2000.0,0,0,0,1,1,1,28
sector 68,flat,supertech hues,1.0,8475.0,2,2,3,23.0,New Property,1311.0,0,0,0,0,0,1,49
sector 109,flat,ats kocoon,1.7,9742.0,3,3,3,22.0,Relatively new property,1550.0,0,0,0,0,0,1,74
sector 57,house,sector 57 huda,3.8,26063.0,2,8,3+,4.0,Relatively new property,1458.01,0,0,0,1,1,0,94
sector 26,house,dlf city plots,4.0,4531.0,4,3,2,2.0,Relatively new property,8828.91,0,0,0,0,0,0,0
sector 110,flat,indiabulls enigma,3.25,9559.0,4,4,3,11.0,Relatively new property,3077.0,1,0,1,0,0,1,125
sector 14,house,independent,5.5,16975.0,5,4,2,2.0,Old Property,3240.06,0,1,0,0,0,1,27
sector 90,flat,dlf new town heights,1.99,7297.0,4,4,3+,9.0,Relatively new property,3030.0,1,0,0,1,0,0,102
sector 12,house,independent,1.4,8702.0,2,2,1,2.0,Old Property,166.0,0,0,0,0,0,1,0
sector 28,house,independent,12.0,42194.0,4,5,3+,4.0,Relatively new property,2844.0,1,0,0,1,1,0,60
sector 8,house,independent,0.45,9000.0,1,1,1,3.0,Moderately New Property,556.0,0,0,0,0,0,1,0
sector 90,flat,dlf new town heights,1.65,5684.0,4,4,3+,7.0,Moderately New Property,2468.0,0,0,0,0,0,1,117
sector 2,house,independent,0.4,7619.0,2,2,1,1.0,Relatively new property,583.0,0,0,0,0,0,1,0
sector 113,flat,la vida by tata housing,3.72,13985.0,5,4,3+,0.0,New Property,2956.0,0,0,0,1,0,2,44
sector 2,flat,bestech park view residency,1.51,7889.0,3,4,3+,8.0,Moderately New Property,1738.0,1,0,0,0,0,1,92
sector 102,flat,conscient heritage max,2.65,10376.0,4,5,3+,17.0,Moderately New Property,2311.0,1,0,0,0,0,1,125
sector 90,flat,dlf regal gardens,1.25,10417.0,3,3,3,18.0,Moderately New Property,1437.0,1,0,0,0,0,1,100
sector 65,flat,m3m golfestate,5.9,17481.0,3,3,3,18.0,Relatively new property,3043.0,1,1,0,0,0,1,76
sector 4,flat,housing apna enclave,0.39,4105.0,2,2,1,1.0,Relatively new property,950.0,0,0,0,0,0,1,0
sector 95,flat,signature the roselia,0.41,7295.0,2,2,2,12.0,New Property,670.0,0,0,0,0,0,0,93
sector 108,flat,experion the heartsong,1.02,7950.0,2,3,3,4.0,Relatively new property,1283.0,0,1,0,0,0,1,112
sector 67a,flat,pyramid urban,0.7,11844.0,2,2,1,14.0,New Property,657.0,0,0,0,0,0,1,44
sector 102,flat,emaar gurgaon greens,1.42,8606.0,3,3,3,7.0,Relatively new property,1315.0,1,0,0,0,0,1,128
sector 22,flat,ambience creacions,4.3,13916.0,3,4,3+,6.0,Relatively new property,2600.0,1,0,1,0,0,2,120
sector 58,flat,ireo the grand arch,2.2,16000.0,2,2,2,6.0,Relatively new property,1244.0,0,0,0,0,0,1,42
sector 70a,flat,aipl zen residences,1.34,10276.0,2,2,3+,17.0,New Property,1180.0,0,0,0,0,0,0,110
sector 72,flat,tata primanti,3.4,15561.0,3,4,3+,9.0,Moderately New Property,2185.0,1,0,0,0,0,1,38
sector 56,house,independent,2.95,20233.0,2,2,0,1.0,Moderately New Property,1458.01,0,0,0,0,0,1,0
sector 85,flat,ss the leaf,1.85,7683.0,3,4,3,2.0,Relatively new property,2179.0,1,1,0,0,0,0,49
sector 82,flat,mapsko royale ville,1.22,7176.0,3,5,3+,10.0,Relatively new property,2000.0,1,0,0,1,0,0,76
sector 3 phase 2,flat,om appartments,0.4,4444.0,3,2,1,3.0,Relatively new property,1000.0,0,0,0,0,0,1,7
sector 50,flat,eros wembley estate,1.4,10174.0,3,3,2,9.0,Relatively new property,1245.0,0,0,0,0,1,0,117
sector 95,flat,sidhartha ncr one,0.57,4179.0,2,2,2,10.0,New Property,1364.0,0,0,0,0,0,1,0
sector 43,house,the laburnum,11.0,27160.0,5,6,3+,3.0,New Property,4050.07,1,0,0,1,0,0,160
sector 4,house,independent,0.67,8557.0,3,2,1,1.0,Moderately New Property,783.0,0,0,1,1,0,1,19
sector 92,flat,sare crescent parc royal greens phase 1,0.75,4325.0,4,4,3+,3.0,Relatively new property,1734.0,0,0,0,0,0,1,93
sector 43,house,sushant lok 1 builder floors,13.0,48148.0,3,3,3+,4.0,New Property,2700.0,0,0,0,1,0,0,7
sector 68,flat,pareena mi casa,1.7,8500.0,4,4,3+,23.0,New Property,1809.0,0,0,0,0,0,1,88
sector 92,flat,sare homes,1.12,5359.0,4,4,2,12.0,Relatively new property,2322.0,1,0,0,0,0,1,85
sector 77,flat,emaar palm heights,2.25,11250.0,3,3,3,22.0,New Property,1810.0,1,0,0,0,0,0,42
sector 107,flat,signature global solera,0.28,5680.0,2,2,2,6.0,Relatively new property,543.0,0,0,0,0,0,1,45
sector 49,flat,vatika city,1.79,12786.0,3,3,3,9.0,Old Property,1556.0,1,0,0,0,0,1,38
sector 7,house,independent,0.27,12000.0,2,2,1,2.0,Moderately New Property,225.0,0,0,0,0,0,1,12
sector 74,flat,m3m skywalk,1.4,9831.0,2,2,2,17.0,New Property,1289.0,0,0,0,0,0,0,167
sector 67,flat,m3m merlin,3.39,14377.0,3,4,3,14.0,Relatively new property,2100.0,1,0,0,0,0,0,26
sector 70a,flat,aipl zen residences,1.75,10258.0,3,4,3+,20.0,Relatively new property,1706.0,0,0,1,0,0,2,49
manesar,flat,denso haryana housing society,0.9,4308.0,3,3,3+,5.0,Moderately New Property,2321.0,1,0,0,0,0,1,7
sector 70a,flat,aipl the peaceful homes,2.6,12009.0,3,2,2,12.0,Moderately New Property,2406.0,1,0,0,0,0,1,52
sector 85,flat,orris aster court premier,1.25,5896.0,3,4,2,6.0,Relatively new property,1616.0,1,0,0,0,0,0,49
sector 2,flat,bestech park view residency,1.02,7208.0,2,2,3,11.0,Moderately New Property,1281.0,0,0,0,0,0,1,92
sector 83,flat,emaar palm gardens,1.4,9675.0,3,3,3,11.0,Relatively new property,1582.0,1,0,0,0,0,2,58
sector 108,flat,experion the heartsong,1.6,7988.0,3,4,3+,3.0,Relatively new property,1500.29,1,0,0,0,0,0,60
sector 68,flat,m3m sierra 68,1.1,8987.0,2,2,3,1.0,Relatively new property,1150.0,0,0,0,0,0,0,127
sector 95,flat,rof ananda,0.37,5745.0,3,2,1,6.0,Relatively new property,716.0,0,0,0,1,0,0,72
sector 66,house,emaar mgf marbella,12.0,38095.0,5,6,3+,4.0,New Property,3150.0,1,0,0,1,0,1,38
sector 112,flat,experion windchants,3.75,13383.0,3,3,2,21.0,Relatively new property,2225.56,1,0,0,0,0,0,159
sector 86,flat,dlf new town heights,1.55,6579.0,4,4,3+,12.0,Moderately New Property,2038.0,1,0,0,1,0,0,120
sector 107,flat,m3m woodshire,1.4,5930.0,3,4,3+,6.0,Relatively new property,2137.0,1,0,0,0,0,1,117
sector 85,flat,ss,1.18,7169.0,2,2,3,4.0,Relatively new property,1630.0,0,0,0,0,0,1,49
sector 53,house,independent,4.0,17778.0,5,5,2,3.0,Relatively new property,2250.0,0,1,0,0,0,1,23
sector 108,flat,raheja vedaanta,1.0,4854.0,2,2,2,0.0,Relatively new property,2060.0,0,0,0,0,0,1,0
sector 28,flat,maruti vihar colony,0.95,8887.0,2,1,1,1.0,Old Property,1188.0,0,0,0,0,0,1,59
sector 7,house,independent,0.69,9103.0,1,1,1,2.0,Old Property,758.0,0,0,0,0,0,1,0
sohna road,house,signature global park,0.85,7589.0,3,2,2,1.0,Under Construction,1120.0,0,0,0,0,0,1,15
sector 88a,flat,godrej icon,1.62,10019.0,3,2,3+,10.0,Relatively new property,1463.0,0,1,0,0,0,2,49
sector 102,flat,emaar gurgaon greens,1.45,8788.0,3,3,3,7.0,Relatively new property,1493.0,1,0,0,0,0,1,159
sector 56,flat,sagar apartment,1.45,7250.0,3,3,3+,7.0,Old Property,1900.0,1,1,1,1,0,1,166
sector 107,flat,m3m woodshire,1.01,7394.0,2,2,3+,11.0,New Property,1200.0,0,0,1,0,0,1,74
sector 73,flat,today callidora,1.0,7692.0,2,2,2,13.0,New Property,1444.0,0,0,0,0,0,1,0
sohna road,flat,hcbs sports ville,0.32,5517.0,2,2,1,7.0,New Property,644.0,0,0,0,0,0,1,37
sohna road road,house,independent,1.2,22297.0,1,4,3+,4.0,Old Property,535.0,0,0,0,0,0,1,8
sector 85,flat,godrej air,2.5,13797.0,4,5,3+,16.0,Under Construction,2013.0,0,1,1,1,0,0,44
sector 43,house,sushant lok 1 builder floors,1.95,10077.0,3,4,3+,4.0,New Property,1935.0,1,0,0,0,0,0,78
sector 78,flat,umang monsoon breeze,0.75,6053.0,2,2,1,5.0,Moderately New Property,1239.0,0,0,0,0,0,1,0
sector 36,flat,signature global park 4,0.72,6429.0,3,2,3,2.0,Under Construction,1244.0,0,0,0,0,0,1,0
sector 63a,flat,birla navya,3.3,15349.0,3,3,3,4.0,Under Construction,2150.0,1,0,0,0,0,1,52
sector 57,house,independent,6.25,23496.0,9,9,3+,3.0,New Property,2660.0,1,0,0,0,0,0,61
sector 85,flat,ss the leaf,2.13,7575.0,4,4,3,6.0,Relatively new property,2600.0,0,0,0,0,0,1,49
sector 92,flat,apartment,0.75,4688.0,3,4,3,2.0,Moderately New Property,1778.0,0,1,0,0,0,1,113
sector 12,house,bhawani enclave,0.42,8235.0,3,3,0,2.0,New Property,567.0,0,0,0,1,0,1,0
sector 37c,flat,imperia the esfera,0.86,5450.0,2,3,3,9.0,Relatively new property,1442.0,0,1,1,0,0,1,49
sector 28,flat,dlf regency park,2.35,13225.0,3,4,3,8.0,Old Property,1700.0,1,0,0,0,0,0,109
sector 83,flat,vatika boulevard residences and heights,1.42,8000.0,3,3,2,2.0,Relatively new property,1972.0,0,0,0,0,0,0,113
sector 108,flat,sobha city,2.9,14478.0,3,4,2,11.0,Relatively new property,2003.0,0,0,0,0,0,1,108
sector 81,flat,dlf the ultima,2.3,14375.0,3,4,3+,18.0,Relatively new property,1854.0,1,0,0,0,0,2,174
sector 90,flat,shree vardhman flora,0.7,5178.0,2,3,2,7.0,Relatively new property,1502.0,0,1,0,0,0,0,49
sector 83,flat,sapphire eighty three,0.65,9286.0,1,1,0,6.0,Relatively new property,700.0,0,0,0,0,0,1,0
sector 66,flat,emaar mgf the palm drive,3.98,18091.0,3,4,3+,2.0,Moderately New Property,2200.0,1,0,0,0,0,0,123
sector 90,flat,shree vardhman flora,0.65,5000.0,2,2,2,12.0,Old Property,1176.0,0,1,0,0,0,1,103
sector 92,flat,sare homes,0.82,5384.0,3,3,3+,12.0,Relatively new property,1221.18,0,0,0,0,0,1,114
sector 99a,flat,conscient habitat,0.35,6422.0,2,2,1,3.0,Relatively new property,606.0,0,0,0,0,0,1,62
sector 50,house,independent,10.45,38703.0,4,5,2,3.0,Moderately New Property,4000.0,1,1,0,1,0,0,142
sector 83,flat,vatika city homes,0.75,5660.0,2,2,2,3.0,Relatively new property,1199.0,0,0,0,0,0,0,49
sector 72,flat,spaze privy,3.1,6693.0,4,5,3+,8.0,Moderately New Property,3374.0,1,1,0,1,1,1,136
sector 88a,flat,adani aangan arcade,0.45,7188.0,2,2,1,8.0,New Property,695.0,0,0,0,0,0,1,14
sector 24,house,independent,2.6,24074.0,4,4,3+,4.0,Relatively new property,1080.0,0,1,0,1,1,2,0
sector 85,flat,ss the leaf,1.31,7988.0,2,2,2,5.0,Relatively new property,1822.0,1,0,0,0,0,1,89
sector 59,flat,conscient elevate,4.25,18519.0,3,4,3,3.0,Under Construction,2077.0,0,0,0,0,0,1,0
sector 69,flat,tulip white,0.91,6863.0,3,2,2,12.0,Moderately New Property,1473.0,0,0,0,0,0,1,43
sector 63a,flat,birla navya,3.5,25926.0,3,3,3,1.0,Under Construction,1350.0,0,0,0,0,0,1,38
sector 55,flat,sidhivinayak apartments,1.9,10556.0,4,3,3+,9.0,Moderately New Property,2000.0,0,0,0,1,0,2,35
sector 89,flat,smart world gems,0.88,7978.0,2,2,0,2.0,New Property,1103.0,0,0,0,0,0,1,45
sector 37c,flat,ild grand centra,0.95,5220.0,3,1,0,0.0,Relatively new property,1820.0,0,0,0,0,0,1,0
sector 2,house,independent,1.15,19360.0,3,3,2,2.0,Old Property,594.0,0,0,0,0,0,0,32
sector 90,flat,dlf regal gardens,1.17,6709.0,3,3,3,15.0,Relatively new property,1630.0,0,0,0,0,0,0,136
sector 69,flat,tulip violet,1.55,9823.0,3,3,2,0.0,Relatively new property,1428.0,0,0,0,1,0,0,129
sector 84,flat,alpha corp gurgaonone,0.85,6693.0,2,2,3,6.0,Relatively new property,1158.0,0,0,0,0,0,0,28
sector 76,flat,whiteland blissville,1.92,11794.0,3,3,2,3.0,Under Construction,1628.0,0,0,0,0,0,1,61
sector 81,flat,signature global synera,0.48,8451.0,2,2,1,7.0,Relatively new property,613.0,0,0,0,0,0,0,70
sector 65,flat,emaar mgf emerald estate,1.3,20602.0,2,2,2,7.0,Relatively new property,812.0,0,1,0,0,0,1,78
sector 67,flat,ireo victory valley,3.65,13529.0,3,4,3+,18.0,Relatively new property,2490.0,1,0,0,1,0,0,61
sector 14,house,independent,5.0,22222.0,3,3,3,1.0,Moderately New Property,2250.0,0,0,0,0,0,1,25
sector 70a,flat,bptp astaire gardens,1.2,7059.0,3,3,3+,2.0,Relatively new property,1450.0,0,0,0,0,0,2,38
sector 85,flat,ss the leaf,2.15,7646.0,4,5,3+,1.0,Relatively new property,2545.0,1,0,0,0,0,1,165
sector 90,flat,dlf regal gardens,1.65,7449.0,4,4,3+,8.0,Relatively new property,1900.0,0,0,1,0,0,1,79
sector 84,flat,antriksh heights,0.84,4870.0,3,3,3+,8.0,New Property,1561.0,0,0,0,1,0,1,60
sector 67,flat,ireo victory valley,2.99,11832.0,3,3,3,4.0,Relatively new property,2200.0,1,0,0,0,0,0,37
sector 57,house,independent,8.0,29630.0,5,4,3,2.0,Relatively new property,2700.0,1,1,0,1,0,1,21
sector 108,flat,sobha city,3.75,14940.0,3,3,2,16.0,New Property,2120.0,1,0,0,0,0,1,77
sector 102,flat,rof aalayas,0.45,8411.0,2,2,1,14.0,Relatively new property,568.0,0,0,0,0,0,2,57
sector 93,flat,spaze privvy the address,1.45,8033.0,3,4,2,12.0,Relatively new property,1350.0,0,0,0,0,0,0,96
sector 109,flat,chintels paradiso,1.8,8867.0,3,3,2,0.0,Moderately New Property,1910.0,1,0,0,0,0,1,83
sector 63,house,signature global city 63a,1.5,6289.0,3,3,2,1.0,New Property,2385.0,0,0,0,0,0,1,0
sector 55,house,independent,2.8,18667.0,4,4,0,2.0,Old Property,1499.97,0,0,0,0,0,1,0
sector 7,house,independent,0.45,5000.0,3,2,1,2.0,Old Property,900.0,0,0,1,0,0,1,12
sector 105,flat,uphaar residency 2,0.42,5600.0,3,2,1,0.0,Moderately New Property,833.0,0,0,1,0,0,1,7
sector 107,flat,signature global solera,0.36,6569.0,2,2,1,9.0,Relatively new property,496.0,0,0,0,0,0,1,28
sector 113,flat,smartworld 1dxp,2.75,10589.0,4,4,3+,20.0,Under Construction,2886.0,1,1,0,1,0,2,57
sector 102,flat,shapoorji pallonji joyville gurugram,1.6,11696.0,2,2,3,14.0,Moderately New Property,1368.0,0,0,0,0,0,1,0
sector 60,flat,ireo skyon,3.7,13214.0,4,5,3,10.0,Relatively new property,2534.0,1,0,0,0,0,0,165
sector 70,flat,shree vardhman victoria,1.64,8410.0,3,5,3,8.0,Relatively new property,1527.0,1,0,0,0,0,1,126
sector 105,house,independent,0.5,5556.0,2,2,0,1.0,Moderately New Property,100.0,0,0,0,0,0,1,0
sector 108,flat,experion the heartsong,2.0,7197.0,4,4,3+,10.0,Relatively new property,2500.0,1,0,0,1,0,0,174
sector 82a,flat,dlf the primus,2.95,11452.0,4,5,3+,10.0,Relatively new property,2110.0,1,0,0,0,0,2,174
sector 78,flat,umang monsoon breeze,0.69,5391.0,2,2,2,11.0,Moderately New Property,1422.0,0,0,0,0,0,1,60
sector 17,house,independent,3.5,24306.0,2,6,3+,3.0,Old Property,1440.0,0,0,0,0,0,1,0
sector 69,flat,tulip violet,1.85,9204.0,4,4,2,14.0,Relatively new property,1819.0,0,0,0,0,0,0,157
sector 113,flat,tata gurgaon gateway,6.0,9139.0,5,6,3+,24.0,Moderately New Property,7294.0,0,0,0,0,0,1,117
sector 65,flat,emaar mgf emerald floors premier,2.29,13879.0,3,4,3+,2.0,Relatively new property,1833.0,1,1,0,0,0,2,174
sector 70,flat,shree vardhman victoria,1.63,8359.0,3,5,3,12.0,Relatively new property,1527.0,1,0,0,0,0,1,43
sector 95,flat,rof ananda,0.2,5464.0,1,1,1,10.0,Relatively new property,407.0,0,0,0,0,0,1,82
sector 89,flat,tulip petals,1.55,10000.0,3,2,3,6.0,Moderately New Property,1403.0,0,0,0,0,1,0,111
sector 86,flat,pyramid urban homes 2,0.44,7321.0,2,2,2,6.0,Relatively new property,668.0,0,0,0,0,0,0,63
sector 109,house,international city by sobha phase 1,12.0,20000.0,5,6,3,2.0,Relatively new property,7000.0,1,1,0,0,0,0,154
sector 71,flat,m3m sky lofts,0.9,13177.0,1,1,0,6.0,New Property,683.0,0,0,0,0,0,1,77
sector 70a,flat,aipl the peaceful homes,2.5,11628.0,3,3,3+,15.0,Relatively new property,1723.0,0,0,1,0,0,0,174
sector 4,house,independent,0.61,11111.0,2,2,2,2.0,Moderately New Property,61.0,0,0,1,0,0,1,14
sector 12,flat,ss residency,0.53,4818.0,3,3,2,2.0,Relatively new property,995.0,0,0,0,0,0,0,14
sector 12,house,jacob pura,0.35,9722.0,2,1,0,2.0,Old Property,360.0,0,0,0,0,0,1,0
sector 72,flat,tata primanti,3.9,13425.0,4,4,3+,39.0,Relatively new property,2509.0,1,0,1,0,0,1,49
sector 26,house,independent,5.8,12837.0,4,4,3+,4.0,Old Property,4518.0,0,0,0,0,0,1,38
sector 65,flat,m3m heights,2.86,13999.0,3,3,3,45.0,Under Construction,2267.0,1,0,0,0,0,1,48
sector 49,flat,orchid petals,1.9,10526.0,3,3,3,2.0,Old Property,1600.0,0,0,1,0,0,0,49
sector 82,flat,vatika the seven lamps,0.94,6532.0,2,2,3+,9.0,Relatively new property,1299.0,0,1,0,0,0,0,117
sector 2,house,independent,3.0,19268.0,6,4,3+,3.0,Old Property,1556.99,0,0,0,0,0,0,28
sector 85,flat,orris aster court premier,1.38,6509.0,3,4,2,6.0,Relatively new property,1616.0,1,0,0,0,0,1,76
sector 37d,flat,bptp terra,1.5,8255.0,3,3,3,12.0,Relatively new property,1686.0,0,0,1,0,0,1,49
sector 70a,flat,aipl zen residences,1.65,13074.0,2,2,3,23.0,New Property,1142.0,0,0,0,0,0,1,81
sector 88a,flat,godrej icon,1.65,9041.0,3,3,3,12.0,New Property,1652.0,0,0,0,0,0,1,60
sector 70,flat,shree vardhman victoria,1.8,9231.0,3,5,3,0.0,New Property,2167.0,0,0,0,0,0,1,72
sector 37c,flat,piedmont taksila heights,1.05,4792.0,3,3,3,7.0,Relatively new property,1738.0,0,0,0,0,0,0,81
sector 86,flat,dlf the skycourt,1.58,8191.0,3,3,1,16.0,Relatively new property,1750.0,0,0,0,1,0,0,152
sector 57,house,independent,4.7,21759.0,3,3,2,2.0,Old Property,2160.0,1,0,1,0,0,1,43
sector 68,flat,m3m the marina,2.22,14323.0,3,2,3,4.0,Relatively new property,1403.0,0,0,0,0,0,1,44
sohna road,flat,ashiana mulberry,0.9,6143.0,2,2,3+,7.0,Moderately New Property,1100.0,0,1,0,0,0,0,156
sohna road,flat,eldeco accolade,0.78,6171.0,2,2,2,3.0,Relatively new property,1144.0,0,0,0,0,0,1,72
sector 68,flat,supertech hues,0.8,6780.0,2,2,3+,14.0,New Property,1180.0,0,0,0,0,0,0,26
sector 71,flat,signature andour heights,0.6,10000.0,2,2,1,5.0,Relatively new property,557.0,0,0,0,1,0,1,59
sector 83,flat,emaar palm gardens,1.8,9474.0,3,4,0,9.0,Relatively new property,1900.0,0,0,0,0,0,1,55
